"taxon_id","location_id","locality","occurrence_status","establishment_means","invasiveness","event_date","source","occurrence_remarks","country_code","scientific_name_id","accepted_name_usage_id","scientific_name","accepted_name_usage","taxonomic_status"
"107451","107451","North Sea","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",NA,NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","North Atlantic Ocean","Reported","Alien","Uncertain",NA,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.","Location : South European Atlantic Shelf",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United Kingdom part of the Celtic Sea","Established","Alien","Invasive","1935","Minchin, D.; Cook, E.; Clark, P. (2013). Alien species in British brackish and marine waters. <em>Aquatic Invasions.</em> 8(1): 3-19.","Impact: Bank erosion","GB","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United Kingdom part of the English Channel","Established","Alien","Invasive","1935","Minchin, D.; Cook, E.; Clark, P. (2013). Alien species in British brackish and marine waters. <em>Aquatic Invasions.</em> 8(1): 3-19.","Impact: bank erosion","GB","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Germany","Reported","Alien","Uncertain","1912","Schnakenbeck, W., 1924. Ueber das Auftreten chinesischer Krabben in der Unterelbe. Schr. für Süßwasser- und Meereskunde, 5.",NA,NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Canadian part of the North Pacific Ocean","Established","Alien","Uncertain","2004","Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.","Location : St Lawrence River and estuary, in Levis, Quebec<br/>Year first introduced or recorded : September 2004","CA","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Denmark","Established","Alien","Uncertain","1927","DAISIE - European Invasive Alien Species Gateway","Location : Thy, Skagerrack<br/>Year first introduced or recorded : Region of first record: Thy, Skagerrack",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Estonia","Established","Alien","Uncertain","1933","DAISIE - European Invasive Alien Species Gateway","Location : Baltic coast, Riga gulf, Gulf of Finland, Vormsi island (VÃ¤inameri Archipelago<br/>Year first introduced or recorded : 1933 - Vormsi island (VÃ¤inameri Archipelago)",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","France","Established","Alien","Uncertain","1930","DAISIE - European Invasive Alien Species Gateway","Location : Atlantic coast; French freshwater systems; Boulogne (E Channel)<br/>Year first introduced or recorded : Region of first record: Atlantic coast; French freshwater systems; Boulogne (E Channel)",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","German part of the Baltic Sea","Established","Alien","Uncertain",NA,"DAISIE - European Invasive Alien Species Gateway","Year first introduced or recorded : Introduced to Northern Germany in the early 20th century. The species invaded the Baltic Sea over 80 years ago.","DE","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Germany","Established","Alien","Uncertain","1915","DAISIE - European Invasive Alien Species Gateway","Location : North Sea; all rivers connected to the North Sea, e.g. Elbe (records up to Prague), Weser, Ems, Hunte, Rhine, Saale<br/>Year first introduced or recorded : 1915 - North Sea; Elbe Estuary<br/>Year first introduced or recorded : 1915<br/>Location : Baltic Sea; all rivers connected to the Baltic Sea, e.g. Odra<br/>Year first introduced or recorded : 1932 - Baltic Sea<br/>Year first introduced or recorded : 1932",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United Kingdom","Established","Alien","Uncertain",NA,"DAISIE - European Invasive Alien Species Gateway","Location : Great Britain",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Ireland","Established","Alien","Uncertain","2006","DAISIE - European Invasive Alien Species Gateway","Location : Waterford Estuary, Co Waterford.<br/>Year first introduced or recorded : 2006 - Waterford Estuary, Co Waterford.",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Latvia","Established","Alien","Uncertain","1950","DAISIE - European Invasive Alien Species Gateway","Location : Coastal lakes LiepÃ¢jas, KÃ®Å¡ezers, Baltic Sea<br/>Year first introduced or recorded : 1950 - Baltic coast",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Lithuanian part of the Baltic Sea","Established","Alien","Uncertain",NA,"DAISIE - European Invasive Alien Species Gateway","Location : Baltic coast, Curronian lagoon<br/>Year first introduced or recorded : 1931-1940 - Baltic coast","LT","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Dutch part of the North Sea","Established","Alien","Uncertain","1930","DAISIE - European Invasive Alien Species Gateway","Location : All Dutch coastal waters, also adjacent waters<br/>Year first introduced or recorded : 1930 - Termunterzijl","NL","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Portugal","Established","Alien","Uncertain","1988","de Lafontaine, Y.; Sévigny, J.-M.; Calvé, R.; Verreault, G.; Despatie, S.-P.; Veilleux, E. (2008). Chinese mitten crabs (Eriocheir sinensis) in the St. Lawrence River and Estuary, Canada: new records and risk of invasion. Aquatic Invasions 3(2): 153-163.","Year first introduced or recorded : Region of first record: Rio Minho, Rio Tejo",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Spain","Established","Alien","Uncertain","1997","de Lafontaine, Y.; Sévigny, J.-M.; Calvé, R.; Verreault, G.; Despatie, S.-P.; Veilleux, E. (2008). Chinese mitten crabs (Eriocheir sinensis) in the St. Lawrence River and Estuary, Canada: new records and risk of invasion. Aquatic Invasions 3(2): 153-163.","Year first introduced or recorded : Region of first record: Guadalquivir Estuary",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Sweden","Established","Alien","Invasive",NA,"Otto, T.; Dirk Brandis, D. (2011). First evidence of Eriocheir sinensis reproduction from Schleswig—Holstein, Northern Germany, western Baltic Sea. <em>Aquatic Invasions.</em> 6(Supplement 1): S65-S69.","Year first introduced or recorded : 1930s",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Canadian part of the Gulf of Saint Lawrence","Reported","Alien","Of concern","1965","de Lafontaine, Y.; Sévigny, J.-M.; Calvé, R.; Verreault, G.; Despatie, S.-P.; Veilleux, E. (2008). Chinese mitten crabs (Eriocheir sinensis) in the St. Lawrence River and Estuary, Canada: new records and risk of invasion. Aquatic Invasions 3(2): 153-163.","Location : St. Lawrence River and Estuary, Great Lakes–St. Lawrence Basin<br/>Year first introduced or recorded : 1965 = First occurance of the mitten crab in the Great Lakes-St. Lawrence Basin","CA","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","California","Reported","Alien","Uncertain",NA,"USGS (United States Geological Survey). (2003-2014). NAS - Nonindigenous Aquatic Species.","Location : Northern California","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Pacific Ocean","Reported","Alien","Uncertain",NA,"USGS (United States Geological Survey). (2003-2014). NAS - Nonindigenous Aquatic Species.","Location : Oregon, Washington, Vancouver Coast and Shelf","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","California","Reported","Alien","Uncertain",NA,"National Sea Grant Network (US) and Geographic Education Alliances. Exotic Aquatics on the Move: A Joint Project of National Sea Grant Network & Geographic Education Alliances.","Location : Northern California","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States","Reported","Alien","Uncertain","2006","Ruiz, G. M.; Huber, T.; Larson, K.; Mccann, L.; Steves, B.; Fofonoff, P.; Hines, A. H. (2006). Biological invasions in Alaska's coastal marine ecosystems: Establishing a baseline. <em>Prince William Sound Regional Citizens' Advisory Council & U.S. Fish & Wildlife Service.</em>","Location : Chesapeake Beach, Maryland (State)<br/>Year first introduced or recorded : 2006<br/>Location : The mouth of the Patuxent River near Solomons, Maryland (State)<br/>Year first introduced or recorded : 2006<br/>Location : Holland Point Bar, Chesapeake Beach, Maryland (State)<br/>Year first introduced or recorded : 2007<br/>Location : Bloody Point Light, on Kent Island, Maryland (State)<br/>Year first introduced or recorded : 2007<br/>Location : Cove Point, Solomons, Maryland (State)<br/>Year first introduced or recorded : 2007",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Portugal","Reported","Alien","Uncertain","1999","Cabral, H. N.; Costa, M. J. (1999). On the occurrence of the Chinese Mitten Crab, Eriocheir sinensis, in Portugal (Decapoda, Brachyura). <em>Crustaceana.</em> 72: 55-58.","Location : Tagus River, Portugal",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Pacific Ocean","Established","Alien","Uncertain",NA,"Cohen, A. N.; Carlton, J. T. (1997). Transoceanic transport mechanisms: Introduction of the Chinese mitten crab, Eriocheir sinensis, to California. <em>Pacific Science.</em> 51, 1-11.","Location : San Pablo Bay, San Francisco Bay, California<br/>Year first introduced or recorded : Before 1996; By 1996, Chinese Mitten Crabs had been collected in the north (San Pablo Bay, Suisun Bay) and south (South Bay) arms of the estuary and their freshwater tributaries (Cohen and Carlton 1997).<br/>Location : Suisun Bay, San Francisco Bay, California<br/>Year first introduced or recorded : Before 1996; By 1996, Chinese Mitten Crabs had been collected in the north (San Pablo Bay, Suisun Bay) and south (South Bay) arms of the estuary and their freshwater tributaries (Cohen and Carlton 1997).","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Pacific Ocean","Established","Alien","Invasive",NA,"Cohen, A. N.; Carlton, J. T. (1997). Transoceanic transport mechanisms: Introduction of the Chinese mitten crab, Eriocheir sinensis, to California. <em>Pacific Science.</em> 51, 1-11.","Location : California<br/>Location : San Francisco Bay: by 2000, crabs had been collected throughout the Bay, and through much of the lower San Francisco Bay drainage, up to 300 km from tidal waters<br/>Year first introduced or recorded : 1992<br/>Location : South Bay, San Francisco Bay, California<br/>Year first introduced or recorded : Before 1996; By 1996, Chinese Mitten Crabs had been collected in the north (San Pablo Bay, Suisun Bay) and south (South Bay) arms of the estuary and their freshwater tributaries (Cohen and Carlton 1997).","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Canada","Reported","Alien","Uncertain","2004","De Blauwe, H.; Faasse, M. (2001). Extension of the range of the bryozoans Tricellaria inopinata and Bugula simplex in the north-east Atlantic Ocean (Bryozoa: Cheilostomatida). <em>Nederlandse Faunistiche Mededelingen.</em> 14: 103-112.","Location : St. Lawrence River near Quebec City, Quebec<br/>Location : Trois Rivieres, Quebec<br/>Location : Lake St. Pierre, Quebec",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","French part of the Bay of Biscay","Reported","Alien","Uncertain","1954","Herborg, L. .-M.; Rushton, S. P.; Clare, A. S.; Bentley, M. G. (2005). The Invasion of the Chinese Mitten Crab (Eriocheir sinensis) in the United Kingdom and Its Comparison to Continental Europe. <em>Biological Invasions.</em> 7(6): 959-968.","Location : Gironde estuary, Bay of Biscay<br/>Location : Loire estuary, Bay of Biscay","FR","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Germany","Reported","Alien","Uncertain",NA,"Herborg, L. .-M.; Rushton, S. P.; Clare, A. S.; Bentley, M. G. (2005). The Invasion of the Chinese Mitten Crab (Eriocheir sinensis) in the United Kingdom and Its Comparison to Continental Europe. <em>Biological Invasions.</em> 7(6): 959-968.","Location : Elbe River<br/>Location : Aller River, a North Sea tributary<br/>Year first introduced or recorded : 1912",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United Kingdom part of the North Sea","Reported","Alien","Uncertain",NA,"Herborg, L. .-M.; Rushton, S. P.; Clare, A. S.; Bentley, M. G. (2005). The Invasion of the Chinese Mitten Crab (Eriocheir sinensis) in the United Kingdom and Its Comparison to Continental Europe. <em>Biological Invasions.</em> 7(6): 959-968.","Location : Tyne River<br/>Year first introduced or recorded : Before 2001. The crab continued to spread, reaching the Tyne River, Yorkshire (North Sea Coast) and the Irish Sea coast (Wales) by 2001.<br/>Location : Irish Sea coast (Wales)<br/>Year first introduced or recorded : Before 2001. The crab continued to spread, reaching the Tyne River, Yorkshire (North Sea Coast) and the Irish Sea coast (Wales) by 2001.<br/>Location : River Thames<br/>Year first introduced or recorded : 1935-1949 and 1973","GB","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","North Sea","Reported","Alien","Uncertain",NA,"Herborg, L. .-M.; Rushton, S. P.; Clare, A. S.; Bentley, M. G. (2005). The Invasion of the Chinese Mitten Crab (Eriocheir sinensis) in the United Kingdom and Its Comparison to Continental Europe. <em>Biological Invasions.</em> 7(6): 959-968.","Year first introduced or recorded : 1927-1954<br/>Location : Yorkshire (North Sea Coast)<br/>Year first introduced or recorded : The crab continued to spread, reaching the Tyne River, Yorkshire (North Sea Coast) and the Irish Sea coast (Wales) by 2001.",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Pacific Ocean","Reported","Alien","Uncertain","1997","Jensen, Gregory C.; Armstrong, David A. (2004). The occurrence of the Japanese mitten crab,Eriocheir japonica, on the west coast of North America. <em>California Fish and Game.</em> 90: 94-90.","Location : Near Astoria, Oregon (State)","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Canada","Reported","Alien","Uncertain","1965","Nepszy, S. J.; Leach, J. H. (1973). First Records of the Chinese Mitten Crab, Eriocheir sinensis , (Crustacea:Brachyura) from North America. <em>Journal of the Fisheries Research Board of Canada.</em> 30(12): 1909-1910.","Location : Detroit River, at Windsor, Ontario",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Russia","Reported","Alien","Uncertain","1933","Otto, T.; Dirk Brandis, D. (2011). First evidence of Eriocheir sinensis reproduction from Schleswig—Holstein, Northern Germany, western Baltic Sea. <em>Aquatic Invasions.</em> 6(Supplement 1): S65-S69.","Location : Vyborg, Gulf of Finland",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Sweden","Reported","Alien","Uncertain","1934","Otto, T.; Dirk Brandis, D. (2011). First evidence of Eriocheir sinensis reproduction from Schleswig—Holstein, Northern Germany, western Baltic Sea. <em>Aquatic Invasions.</em> 6(Supplement 1): S65-S69.","Location : Gaevle, in the lower Gulf of Bothnia",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Iran","Reported","Alien","Uncertain","2001","Robbins, Roni S.; Sakari, Mehiar; Baluchi, S. Nezami; Clark, Paul F. (2006). The occurrence of Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Varunidae) from the Caspian Sea region, Iran. <em>Aquatic Invasions.</em> 1: 32-34.","Location : River near the Caspian Sea",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Caspian Sea","Reported","Alien","Uncertain",NA,"Robbins, Roni S.; Sakari, Mehiar; Baluchi, S. Nezami; Clark, Paul F. (2006). The occurrence of Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Varunidae) from the Caspian Sea region, Iran. <em>Aquatic Invasions.</em> 1: 32-34.",NA,NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States","Established","Alien","Not invasive",NA,"Ruiz, G. M.; Huber, T.; Larson, K.; Mccann, L.; Steves, B.; Fofonoff, P.; Hines, A. H. (2006). Biological invasions in Alaska's coastal marine ecosystems: Establishing a baseline. <em>Prince William Sound Regional Citizens' Advisory Council & U.S. Fish & Wildlife Service.</em>","Location : Hudson River, New York (State)<br/>Year first introduced or recorded : In 2005, a Chinese Mitten Crab was caught in Chesapeake Bay. Since then it has been found in the Delaware Bay, coastal bays of New Jersey, and the Hudson River estuary.<br/>Location : Delaware Bay, Delaware (State)<br/>Year first introduced or recorded : 2007",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Pacific Ocean","Established","Alien","Invasive",NA,"Rudnick, D. A.; Hieb, K.; Grimmer, K. F.; Resh, V. H. (2003). Patterns and processes of biological invasion: The Chinese mitten crab in San Francisco Bay. Basic and Applied Ecology. 4(3): 249-262.","Location : California<br/>Location : San Francisco Bay: by 2000, crabs had been collected throughout the Bay, and through much of the lower San Francisco Bay drainage, up to 300 km from tidal waters<br/>Year first introduced or recorded : 1992<br/>Location : South Bay, San Francisco Bay, California<br/>Year first introduced or recorded : Before 1996; By 1996, Chinese Mitten Crabs had been collected in the north (San Pablo Bay, Suisun Bay) and south (South Bay) arms of the estuary and their freshwater tributaries (Cohen and Carlton 1997).","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Canadian part of the Gulf of Saint Lawrence","Reported","Alien","Uncertain","2004","Environment Canada, St. Lawrence Centre. (2006). Presence of the Chinese Mitten Crab in the St. Lawrence River.","Location : St. Lawrence River near Quebec City, Quebec<br/>Location : Trois Rivieres, Quebec<br/>Location : Lake St. Pierre, Quebec","CA","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Atlantic Ocean","Reported","Alien","Not invasive","2007","Schmidt, R.; Daniels, R.; Swift, E.; Shadis, I. (2009). Inferences on the biology of juvenile Chinese mitten crab (Eriocheir sinensis) from exuviae in a Hudson River tributary, New York, USA. <em>Aquatic Invasions.</em> 4(4): 613-617.","Location : Delaware Bay, Delaware (State)","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Atlantic Ocean","Established","Alien","Not invasive","2005","Schmidt, R.; Daniels, R.; Swift, E.; Shadis, I. (2009). Inferences on the biology of juvenile Chinese mitten crab (Eriocheir sinensis) from exuviae in a Hudson River tributary, New York, USA. <em>Aquatic Invasions.</em> 4(4): 613-617.","Location : Hudson River, New York (State)<br/>Year first introduced or recorded : In 2005, a Chinese Mitten Crab was caught in Chesapeake Bay. Since then it has been found in the Delaware Bay, coastal bays of New Jersey, and the Hudson River estuary.","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Atlantic Ocean","Reported","Alien","Not invasive","2007","Fofonoff P. W, Ruiz G. M, Steves B, & Carlton J. T. 2003. National Exotic Marine and Estuarine Species Information System.","Location : Delaware Bay, Delaware (State) (Delaware River and Bay- Liston Point/DE/Delaware Bay (5-25-2007, male 67 mm carapace diameter, Center for Aquatic Resource Studies 2007))","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United States part of the North Atlantic Ocean","Established","Alien","Not invasive",NA,"Fofonoff P. W, Ruiz G. M, Steves B, & Carlton J. T. 2003. National Exotic Marine and Estuarine Species Information System.","Location : Hudson River, New York (State)<br/>Year first introduced or recorded : In 2005, a Chinese Mitten Crab was caught in Chesapeake Bay. Since then it has been found in the Delaware Bay, coastal bays of New Jersey, and the Hudson River estuary. (1st record: near the Tappan Zee Bridge [between Nyack and Tarrytown]/NY/Hudson River (R.M. 27) (6/3/2007, male, 70 mm carapace diameter, Center for Aquatic Resource Studies 2007; Carin Ferrante, pers. comm.))","US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Belgian part of the North Sea","Established","Alien","Not specified",NA,"Wouters, K. (2002). On the distribution of alien non-marine and estuarine macro-crustaceans in Belgium. <em>Bulletin Van Het Koninklijk Instituut Voor Natuurwetenschappen, Biologie.</em> 17: 119-129.","Location: Belgian coast, Scheldt and tributaries and other canals in Belgium","BE","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","United Kingdom part of the North Sea","Established","Alien","Invasive","1935","Minchin, D.; Cook, E.; Clark, P. (2013). Alien species in British brackish and marine waters. <em>Aquatic Invasions.</em> 8(1): 3-19.","Impact: bank erosion","GB","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Louisiana","Reported","Alien","Not specified",NA,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",NA,"US","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Swedish part of the Baltic Sea","Reported","Alien","Of concern",NA,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",NA,"SE","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Swedish part of the Kattegat","Reported","Alien","Of concern",NA,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",NA,"SE","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Swedish part of the Skagerrak","Reported","Alien","Of concern",NA,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",NA,"SE","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Italian part of the Adriatic Sea","Sometimes present","Alien","Not specified","2005","Mizzan, L. (2005). <i>Rhithropanopeus harrisii</i> (Gould, 1841) (Crustacea, Decapoda, Panopeidae) ed <i>Eriocheir sinensis</i> H. Milne Edwards, 1854 (Crustacea, Decapoda, Grapsidae): due nuovi granchi esotici in laguna di Venezia. <em>Bollettino del Museo Civico di Storia Naturale di Venezia.</em> 56: 89-95.",NA,"IT","107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107451","107451","Scheldt Estuary","present","Alien",NA,NA,"Wouters, K. (2002). On the distribution of alien non-marine and estuarine macro-crustaceans in Belgium. <em>Bulletin Van Het Koninklijk Instituut Voor Natuurwetenschappen, Biologie.</em> 17: 119-129.","Location: Belgian coast, Scheldt and tributaries and other canals in Belgium",NA,"107451","107451","Eriocheir sinensis","Eriocheir sinensis","accepted"
"107454","107454","Atlantic Europe","excluded","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107454","107454","Hemigrapsus penicillatus","Hemigrapsus penicillatus","accepted"
"107454","107454","North Sea","excluded","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107454","107454","Hemigrapsus penicillatus","Hemigrapsus penicillatus","accepted"
"107454","107454","Belgian Coast","excluded","Alien",NA,NA,"VLIZ Alien Species Consortium. (2010).","non-indigenous","BE","107454","107454","Hemigrapsus penicillatus","Hemigrapsus penicillatus","accepted"
"107457","107457","Tunisian part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","2006","Zaouali, J.; ben Souissi, J.; Galil, B.S.; d'Udekem d'Acoz, C.; ben Abdallah, A. (2007). Grapsoid crabs (Crustacea: Decapoda: Brachyura) new to the Sirte Basin, southern Mediterranean Sea-the roles of vessel traffic and climate change. <em>JMBA2 - Biodiversity Records.</em> 5770.","Material examined for <i>Pachygrapsus transversus</i>: Mediterranean: Tunisia, Zarzis, 1 ovigerous ? cl 12 mm, ix.2006, INAT/PAC-Tra-01. [...] first record of <i>P. transversus</i> along the south-central Mediterranean coast. [...] The presence of an ovigerous female <i>P. transversus in Zarzis</i> harbour may indicate the possibility of an established population.","TN","107457","107457","Pachygrapsus transversus","Pachygrapsus transversus","accepted"
"107458","107458","Portuguese (Azores) part of the North Atlantic Ocean","Reported","Alien","Invasive",NA,"CIESM (The Mediterranean Science Commission) (undated) CIESM Atlas of Exotic Species in the Mediterranean","Location : Azores<br/>Location : Madeira",NA,"107458","107458","Percnon gibbesi","Percnon gibbesi","accepted"
"107458","107458","Spanish (Canary Islands) part of the North Atlantic Ocean","Reported","Alien","Invasive",NA,"CIESM (The Mediterranean Science Commission) (undated) CIESM Atlas of Exotic Species in the Mediterranean","Location : Canaries Ecoregion","ES","107458","107458","Percnon gibbesi","Percnon gibbesi","accepted"
"107460","107460","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107460","395028","Plagusia tuberculata","Plagusia squamosa","unaccepted"
"107463","107463","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"107463","107463","Macrophthalmus (Macrophthalmus) graeffei","Macrophthalmus (Macrophthalmus) graeffei","accepted"
"107463","107463","Greek part of the Aegean Sea","Established","Alien","Uncertain","2009","Pancucci-Papadopoulou, M.; Corsini-Foka, M.; Naletaki, M. (2010). Macrophthalmus graeffei A. Milne Edwards, 1873 (Crustacea: Brachyura: Macrophthalmidae): A New Indo-Pacific Guest Off Rhodes Island (Se Aegean Sea, Greece). <em>Mediterranean Marine Science.</em> 11(1): 195-200.","Location : Rodos Island","GR","107463","107463","Macrophthalmus (Macrophthalmus) graeffei","Macrophthalmus (Macrophthalmus) graeffei","accepted"
"107463","107463","Turkish part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","1994","Enzenross, R.; Enzenross, L. (1995). Erstnachweise indopazifischer Brachyura (Crustacea: Decapoda) von der turkischen Mittelmeerkuste. <i>Stuttgarter Beitrag zur Naturkunde Serie A (Biologie)</i>. 521: 1-4.","Two new immigrants of Indopacific Brachyura, <i>Micippa thalia</i> (Herbst 1S03) (Majidae) and <i>Macrophthalmus (M.) graeffei</i> A. Milne Edwards 1873 (Ocypodidae) and a first record of <i>Daira perlata</i> (Herbst 1790) (Xanthidae) are reported from the Turkish Mediterranean coast.[…] Material [<i>Macrophthalmus (M.) graeffei</i>]: 13 Ex. (12 male, 1 female) SMNS ZIa 9332/1-13, Karatas (Adana), westlich der Mündung des Akyatan-Gölü, 33 m Tiefe, Lebendfunde, 04.04.1994; - 2 Ex. (2 male) ER 11.417.A, Karatas (Adana), westlich Fener Burnu, 15 m Tiefe, Lebendfunde, 08.04.1994; - 2 Ex. (2 male) ER 11.413.A, Karatas (Adana), südöstlich der dem Hafen vorgelagerten großen Insel, 12-15 m Tiefe, Lebendfunde, 19.04.1994; - 10 Ex. (8 male, 2 female), SMNS Zia 9331/1-9 & ER 11.414.A, Karatas (Adana), südöstlich der dem Hafen vorgelagerten großen Insel, 12-15 m Tiefe, Lebendfunde, 20.04.1994; - 5 Ex. (4 male, 1 female) ER 11.415.A, Karatas (Adana), westlich der Mündung des Akyatan-Gölü auf der Hö","TR","107463","107463","Macrophthalmus (Macrophthalmus) graeffei","Macrophthalmus (Macrophthalmus) graeffei","accepted"
