Paper ID,rank,scientific_name,material,site,note
999,Unknown,Pteropoda,megastructure,BF-23,JTMD
999,Species,Hiatella orientalis,megastructure,BF-23,JTMD
999,Species,Modiolarca cuprea,megastructure,BF-23,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-23,JTMD
999,Species,Mytilus trossulus,megastructure,BF-23,JTMD
999,Unknown,Nematoda,megastructure,BF-23,JTMD
999,Species,Oerstedia dorsalis,megastructure,BF-23,JTMD
999,Unknown,Ectocarpus,megastructure,BF-23,JTMD
999,Unknown,Platyhelminthes,megastructure,BF-23,JTMD
999,Species,Amblosyllis speciosa,megastructure,BF-23,JTMD
999,Species,Syllis ehlersoides,megastructure,BF-23,JTMD
999,Species,Syllis pulchra,megastructure,BF-23,JTMD
999,Species,Syllis gracilis,megastructure,BF-23,JTMD
999,Unknown,Syllis,megastructure,BF-23,JTMD
999,Species,Trypanosyllis zebra,megastructure,BF-23,JTMD
999,Family,Spirorbidae,megastructure,BF-23,JTMD
999,Unknown,Amphiglena,megastructure,BF-23,JTMD
999,Family,Polynoidae,megastructure,BF-23,JTMD
999,Family,Fabriciidae,megastructure,BF-23,JTMD
999,Species,Halichondria panicea,megastructure,BF-23,JTMD
999,Unknown,Clathrina,megastructure,BF-23,JTMD
999,Unknown,Leucandra,megastructure,BF-23,JTMD
999,Species,Leucosolenia eleanor,megastructure,BF-23,JTMD
999,Species,Sycon raphanus,megastructure,BF-23,JTMD
999,Unknown,Globigerina,megastructure,BF-23,JTMD
999,Unknown,Foraminifera,megastructure,BF-23,JTMD
999,Species,Gromia oviformis,megastructure,BF-23,JTMD
999,Species,Obelia dichotoma,unknown,BF-24,JTMD
999,Species,Obelia griffini,unknown,BF-24,JTMD
999,Species,Obelia longissima,unknown,BF-24,JTMD
999,Unknown,Lepas,unknown,BF-24,JTMD
999,Unknown,Amphipoda,unknown,BF-24,JTMD
999,Species,Jassa marmorata,unknown,BF-24,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-24,JTMD
999,Family,Syllidae,unknown,BF-24,JTMD
999,Unknown,Blidingia,megastructure,BF-25,JTMD
999,Unknown,Blidingia,megastructure,BF-25,JTMD
999,Unknown,Lepas,megastructure,BF-25,JTMD
999,Species,Crassostrea gigas,megastructure,BF-25,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-25,JTMD
999,Unknown,Hincksia,megastructure,BF-25,JTMD
999,Species,Celleporaria brunnea,unknown,BF-27,JTMD
999,Species,Smittoidea spinigera,unknown,BF-27,JTMD
999,Unknown,Chlorophyta,unknown,BF-27,JTMD
999,Unknown,Hydrozoa,unknown,BF-27,JTMD
999,Unknown,Planes,unknown,BF-27,JTMD
999,Species,Balanus trigonus,unknown,BF-27,JTMD
999,Unknown,Lepas,unknown,BF-27,JTMD
999,Species,Megabalanus rosa,unknown,BF-27,JTMD
999,Species,Acanthochitona achates,unknown,BF-27,JTMD
999,Unknown,Acanthochitona,unknown,BF-27,JTMD
999,Species,Lottia kogamogai,unknown,BF-27,JTMD
999,Species,Lottia tenuisculpta,unknown,BF-27,JTMD
999,Species,Chama japonica,unknown,BF-27,JTMD
999,Species,Crassostrea gigas,unknown,BF-27,JTMD
999,Species,Hiatella orientalis,unknown,BF-27,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-27,JTMD
999,Species,Hydroides ezoensis,unknown,BF-27,JTMD
999,Unknown,Rhodophyta,unknown,BF-27,JTMD
999,Species,Scruparia ambigua,megastructure,BF-28,JTMD
999,Unknown,Obelia,megastructure,BF-28,JTMD
999,Species,Ianiropsis serricaudis,megastructure,BF-28,JTMD
999,Unknown,Planes,megastructure,BF-28,JTMD
999,Species,Balanus trigonus,megastructure,BF-28,JTMD
999,Unknown,Lepas,megastructure,BF-28,JTMD
999,Species,Megabalanus rosa,megastructure,BF-28,JTMD
999,Unknown,Ampithoe,megastructure,BF-28,JTMD
999,Family,Caprella andreae,megastructure,BF-28,JTMD
999,Species,Caprella mutica,megastructure,BF-28,JTMD
999,Species,Jassa marmorata,megastructure,BF-28,JTMD
999,Species,Stenothoe crenulata,megastructure,BF-28,JTMD
999,Species,Aphelasterias japonica,megastructure,BF-28,JTMD
999,Unknown,Pteropoda,megastructure,BF-28,JTMD
999,Unknown,Monia,megastructure,BF-28,JTMD
999,Species,Hiatella orientalis,megastructure,BF-28,JTMD
999,Unknown,Hyotissa,megastructure,BF-28,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-28,JTMD
999,Unknown,Nematoda,megastructure,BF-28,JTMD
999,Family,Syllidae,megastructure,BF-28,JTMD
999,Species,Scruparia ambigua,megastructure,BF-29,JTMD
999,Unknown,Lepas,megastructure,BF-29,JTMD
999,Species,Megabalanus rosa,megastructure,BF-29,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-29,JTMD
999,Species,Scruparia ambigua,megastructure,BF-30,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-30,JTMD
999,Species,Scruparia ambigua,unknown,BF-31,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-31,JTMD
999,Species,Smittoidea spinigera,unknown,BF-32,JTMD
999,Species,Plagusia squamosa,unknown,BF-32,JTMD
999,Unknown,Lepas,unknown,BF-32,JTMD
999,Species,Acanthochitona achates,unknown,BF-32,JTMD
999,Species,Acanthochitona rubrolineata,unknown,BF-32,JTMD
999,Unknown,Acanthochitona,unknown,BF-32,JTMD
999,Species,Cellana grata,unknown,BF-32,JTMD
999,Species,Dolabella auricularia,unknown,BF-32,JTMD
999,Species,Lottia kogamogai,unknown,BF-32,JTMD
999,Species,Reishia bronni,unknown,BF-32,JTMD
999,Species,Crassostrea gigas,unknown,BF-32,JTMD
999,Species,Mytilisepta virgata,unknown,BF-32,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-32,JTMD
999,Family,Spirorbidae,unknown,BF-32,JTMD
999,Family,Spionidae,unknown,BF-32,JTMD
999,Species,Hydroides ezoensis,unknown,BF-32,JTMD
999,Species,Halosydna brevisetosa,unknown,BF-32,JTMD
999,Unknown,Arabella,unknown,BF-32,JTMD
999,Species,Perinereis nigropunctata,unknown,BF-32,JTMD
999,Unknown,Lepas,aldfg,BF-33,JTMD
999,Species,Megabalanus rosa,aldfg,BF-33,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-33,JTMD
999,Species,Obelia griffini,aldfg,BF-33,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-34,JTMD
999,Species,Jellyella eburnea,aldfg,BF-35,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-35,JTMD
999,Species,Scruparia ambigua,megastructure,BF-36,JTMD
999,Unknown,Planes,megastructure,BF-36,JTMD
999,Species,Harpacticus nicaeensis,megastructure,BF-36,JTMD
999,Unknown,Lepas,megastructure,BF-36,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-36,JTMD
999,Unknown,Nematoda,megastructure,BF-36,JTMD
999,Unknown,Colaconema,megastructure,BF-36,JTMD
999,Species,Didemnum vexillum,unknown,BF-37,JTMD
999,Species,Cryptosula pallasiana,unknown,BF-37,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-37,JTMD
999,Species,Hydroides ezoensis,unknown,BF-37,JTMD
999,Species,Scruparia ambigua,aldfg,BF-38,JTMD
999,Unknown,Hydrozoa,aldfg,BF-38,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-38,JTMD
999,Unknown,Jellyella,megastructure,BF-39,JTMD
999,Species,Scruparia ambigua,megastructure,BF-39,JTMD
999,Unknown,Chlorophyta,megastructure,BF-39,JTMD
999,Unknown,Lepas,megastructure,BF-39,JTMD
999,Species,Megabalanus rosa,megastructure,BF-39,JTMD
999,Family,Caprella andreae,megastructure,BF-39,JTMD
999,Species,Jassa marmorata,megastructure,BF-39,JTMD
999,Species,Stenothoe crenulata,megastructure,BF-39,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-39,JTMD
999,Family,Spirorbidae,megastructure,BF-39,JTMD
999,Species,Filicrisia franciscana,megastructure,BF-40,JTMD
999,Unknown,Alcyonidium,megastructure,BF-40,JTMD
999,Species,Walkeria prorepens,megastructure,BF-40,JTMD
999,Species,Aetea anguina,megastructure,BF-40,JTMD
999,Species,Celleporella hyalina,megastructure,BF-40,JTMD
999,Unknown,Celleporina,megastructure,BF-40,JTMD
999,Species,Exochella tricuspis,megastructure,BF-40,JTMD
999,Species,Fenestrulina orientalis,megastructure,BF-40,JTMD
999,Species,Jellyella tuberculata,megastructure,BF-40,JTMD
999,Species,Scruparia ambigua,megastructure,BF-40,JTMD
999,Species,Tricellaria inopinata,megastructure,BF-40,JTMD
999,Species,Watersipora typica,megastructure,BF-40,JTMD
999,Species,Ulva linza,megastructure,BF-40,JTMD
999,Species,Ulva prolifera,megastructure,BF-40,JTMD
999,Unknown,Suctoria,megastructure,BF-40,JTMD
999,Family,Folliculinidae,megastructure,BF-40,JTMD
999,Species,Amphisbetia furcata,megastructure,BF-40,JTMD
999,Species,Eutima japonica,megastructure,BF-40,JTMD
999,Species,Obelia griffini,megastructure,BF-40,JTMD
999,Species,Obelia longissima,megastructure,BF-40,JTMD
999,Species,Phialella quadrata,megastructure,BF-40,JTMD
999,Species,Plumalecium plumularioides,megastructure,BF-40,JTMD
999,Species,Plumularia caliculata,megastructure,BF-40,JTMD
999,Species,Metridium dianthus,megastructure,BF-40,JTMD
999,Species,Sclerochilus verecundus,megastructure,BF-40,JTMD
999,Species,Xestoleberis setouchiensis,megastructure,BF-40,JTMD
999,Species,Ianiropsis serricaudis,megastructure,BF-40,JTMD
999,Species,Munna japonica,megastructure,BF-40,JTMD
999,Unknown,Limacina,megastructure,BF-40,JTMD
999,Unknown,Plagusia,megastructure,BF-40,JTMD
999,Unknown,Planes,megastructure,BF-40,JTMD
999,Species,Paramphiascella fulvofasciata,megastructure,BF-40,JTMD
999,Species,Parastenhelia spinosa,megastructure,BF-40,JTMD
999,Species,Sarsamphiascus varians,megastructure,BF-40,JTMD
999,Unknown,Tisbe,megastructure,BF-40,JTMD
999,Unknown,Lepas,megastructure,BF-40,JTMD
999,Species,Megabalanus rosa,megastructure,BF-40,JTMD
999,Species,Semibalanus cariosus,megastructure,BF-40,JTMD
999,Species,Ampithoe koreana,megastructure,BF-40,JTMD
999,Species,Ampithoe lacertosa,megastructure,BF-40,JTMD
999,Species,Caprella mutica,megastructure,BF-40,JTMD
999,Species,Gammaropsis japonica,megastructure,BF-40,JTMD
999,Species,Jassa marmorata,megastructure,BF-40,JTMD
999,Species,Stenothoe crenulata,megastructure,BF-40,JTMD
999,Unknown,Cavolina,megastructure,BF-40,JTMD
999,Species,Lottia kogamogai,megastructure,BF-40,JTMD
999,Species,Lottia tenuisculpta,megastructure,BF-40,JTMD
999,Unknown,Nudibranchia,megastructure,BF-40,JTMD
999,Unknown,Pteropoda,megastructure,BF-40,JTMD
999,Species,Hiatella orientalis,megastructure,BF-40,JTMD
999,Species,Patinopecten yessoensis,megastructure,BF-40,JTMD
999,Species,Modiolus nipponicus,megastructure,BF-40,JTMD
999,Unknown,Modiolus,megastructure,BF-40,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-40,JTMD
999,Unknown,Nematoda,megastructure,BF-40,JTMD
999,Unknown,Licmophora,megastructure,BF-40,JTMD
999,Species,Saccharina angustata,megastructure,BF-40,JTMD
999,Species,Oplegnathus fasciatus,megastructure,BF-40,JTMD
999,Unknown,Syllis,megastructure,BF-40,JTMD
999,Unknown,Syllis,megastructure,BF-40,JTMD
999,Unknown,Syllis,megastructure,BF-40,JTMD
999,Family,Spirorbidae,megastructure,BF-40,JTMD
999,Unknown,Pygospio,megastructure,BF-40,JTMD
999,Species,Hydroides ezoensis,megastructure,BF-40,JTMD
999,Species,Onuphidae unidentiified,megastructure,BF-40,JTMD
999,Unknown,Arabella,megastructure,BF-40,JTMD
999,Unknown,Clathrina,megastructure,BF-40,JTMD
999,Species,Leucosolenia eleanor,megastructure,BF-40,JTMD
999,Unknown,Radiolaria,megastructure,BF-40,JTMD
999,Unknown,Bolivina,megastructure,BF-40,JTMD
999,Unknown,Cyclogyra,megastructure,BF-40,JTMD
999,Unknown,Elphidium,megastructure,BF-40,JTMD
999,Family,Globigerinidae,megastructure,BF-40,JTMD
999,Unknown,Quinqueloculina,megastructure,BF-40,JTMD
999,Unknown,Colaconema,megastructure,BF-40,JTMD
999,Species,Palmaria palmata,megastructure,BF-40,JTMD
999,Species,Polysiphonia morrowii,megastructure,BF-40,JTMD
999,Species,Phascolosoma scolops,megastructure,BF-40,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-41,JTMD
999,Unknown,Jellyella,unknown,BF-42,JTMD
999,Species,Scruparia ambigua,unknown,BF-42,JTMD
999,Unknown,Hydrozoa,unknown,BF-42,JTMD
999,Species,Megabalanus rosa,unknown,BF-42,JTMD
999,Species,Semibalanus cariosus,unknown,BF-42,JTMD
999,Species,Jassa marmorata,unknown,BF-42,JTMD
999,Species,Hiatella orientalis,unknown,BF-42,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-42,JTMD
999,Unknown,Alcyonidium,megastructure,BF-43,JTMD
999,Species,Scruparia ambigua,megastructure,BF-43,JTMD
999,Species,Eutima japonica,megastructure,BF-43,JTMD
999,Species,Obelia longissima,megastructure,BF-43,JTMD
999,Species,Parastenhelia spinosa,megastructure,BF-43,JTMD
999,Unknown,Tisbe,megastructure,BF-43,JTMD
999,Species,Harpacticus septentrionalis,megastructure,BF-43,JTMD
999,Species,Sarsamphiascus minutus,megastructure,BF-43,JTMD
999,Species,Heterolaophonte discophora,megastructure,BF-43,JTMD
999,Unknown,Tisbe,megastructure,BF-43,JTMD
999,Unknown,Lepas,megastructure,BF-43,JTMD
999,Species,Semibalanus cariosus,megastructure,BF-43,JTMD
999,Unknown,Amphipoda,megastructure,BF-43,JTMD
999,Species,Caprella mutica,megastructure,BF-43,JTMD
999,Species,Jassa marmorata,megastructure,BF-43,JTMD
999,Species,Stenothoe crenulata,megastructure,BF-43,JTMD
999,Unknown,Heteropoda,megastructure,BF-43,JTMD
999,Unknown,Pteropoda,megastructure,BF-43,JTMD
999,Species,Monia umbonata,megastructure,BF-43,JTMD
999,Species,Hiatella orientalis,megastructure,BF-43,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-43,JTMD
999,Unknown,Nematoda,megastructure,BF-43,JTMD
999,Family,Syllidae,megastructure,BF-43,JTMD
999,Family,Polynoidae,megastructure,BF-43,JTMD
999,Unknown,Porifera,megastructure,BF-43,JTMD
999,Unknown,Foraminifera,megastructure,BF-43,JTMD
999,Unknown,Colaconema,megastructure,BF-43,JTMD
999,Unknown,Hydrozoa,wood,BF-44,JTMD
999,Unknown,Lepas,wood,BF-44,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-44,JTMD
999,Unknown,Psiloteredo,wood,BF-44,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-45,JTMD
999,Species,Hiatella orientalis,wood,BF-46,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-46,JTMD
999,Unknown,Hydrozoa,wood,BF-47,JTMD
999,Unknown,Lepas,wood,BF-47,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-47,JTMD
999,Unknown,Hydrozoa,wood,BF-48,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-48,JTMD
999,Species,Jellyella eburnea,cloth,BF-49,JTMD
999,Unknown,Lepas,cloth,BF-49,JTMD
999,Species,Mytilus galloprovincialis,cloth,BF-49,JTMD
999,Species,Walkeria prorepens,megastructure,BF-50,JTMD
999,Species,Scruparia ambigua,megastructure,BF-50,JTMD
999,Species,Obelia griffini,megastructure,BF-50,JTMD
999,Species,Plumalecium plumularioides,megastructure,BF-50,JTMD
999,Species,Ianiropsis serricaudis,megastructure,BF-50,JTMD
999,Species,Harpacticus septentrionalis,megastructure,BF-50,JTMD
999,Species,Sarsamphiascus minutus,megastructure,BF-50,JTMD
999,Species,Harpacticus compsonyx,megastructure,BF-50,JTMD
999,Unknown,Lepas,megastructure,BF-50,JTMD
999,Species,Semibalanus cariosus,megastructure,BF-50,JTMD
999,Species,Jassa marmorata,megastructure,BF-50,JTMD
999,Unknown,Pteropoda,megastructure,BF-50,JTMD
999,Species,Crassostrea gigas,megastructure,BF-50,JTMD
999,Species,Hiatella orientalis,megastructure,BF-50,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-50,JTMD
999,Unknown,Nematoda,megastructure,BF-50,JTMD
999,Species,Pygospio californica,megastructure,BF-50,JTMD
999,Unknown,Foraminifera,megastructure,BF-50,JTMD
999,Unknown,Rhodophyta,megastructure,BF-50,JTMD
999,Unknown,Hydrozoa,unknown,BF-51,JTMD
999,Unknown,Lepas,unknown,BF-51,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-51,JTMD
999,Unknown,Hydrozoa,unknown,BF-52,JTMD
999,Unknown,Lepas,unknown,BF-52,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-52,JTMD
999,Species,Scruparia ambigua,wood,BF-53,JTMD
999,Unknown,Hydrozoa,wood,BF-53,JTMD
999,Unknown,Lepas,wood,BF-53,JTMD
999,Species,Semibalanus cariosus,wood,BF-53,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-53,JTMD
999,Unknown,Foraminifera,wood,BF-53,JTMD
999,Unknown,Lepas,aldfg,BF-54,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-54,JTMD
999,Unknown,Hydrozoa,wood,BF-55,JTMD
999,Unknown,Lepas,wood,BF-55,JTMD
999,Unknown,Monia,wood,BF-55,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-55,JTMD
999,Unknown,Hydrozoa,unknown,BF-56,JTMD
999,Unknown,Lepas,unknown,BF-56,JTMD
999,Species,Megabalanus rosa,unknown,BF-56,JTMD
999,Species,Bankia carinata,unknown,BF-56,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-56,JTMD
999,Unknown,Psiloteredo,unknown,BF-56,JTMD
999,Family,Teredora princesae,unknown,BF-56,JTMD
999,Unknown,Hydrozoa,wood,BF-57,JTMD
999,Unknown,Lepas,wood,BF-57,JTMD
999,Species,Semibalanus cariosus,wood,BF-57,JTMD
999,Species,Scruparia ambigua,megastructure,BF-58,JTMD
999,Species,Tricellaria inopinata,megastructure,BF-58,JTMD
999,Species,Obelia longissima,megastructure,BF-58,JTMD
999,Unknown,Lepas,megastructure,BF-58,JTMD
999,Species,Megabalanus rosa,megastructure,BF-58,JTMD
999,Species,Semibalanus cariosus,megastructure,BF-58,JTMD
999,Species,Caprella mutica,megastructure,BF-58,JTMD
999,Species,Jassa marmorata,megastructure,BF-58,JTMD
999,Species,Stenothoe crenulata,megastructure,BF-58,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-58,JTMD
999,Unknown,Nematoda,megastructure,BF-58,JTMD
999,Family,Syllidae,megastructure,BF-58,JTMD
999,Unknown,Porifera,megastructure,BF-58,JTMD
999,Unknown,Chlorophyta,wood,BF-59,JTMD
999,Unknown,Hydrozoa,wood,BF-59,JTMD
999,Unknown,Lepas,wood,BF-59,JTMD
999,Species,Jassa marmorata,wood,BF-59,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-59,JTMD
999,Unknown,Hydrozoa,wood,BF-60,JTMD
999,Unknown,Lepas,wood,BF-60,JTMD
999,Species,Jassa marmorata,wood,BF-60,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-60,JTMD
999,Unknown,Ulva,wood,BF-61,JTMD
999,Unknown,Hydrozoa,wood,BF-61,JTMD
999,Unknown,Lepas,wood,BF-61,JTMD
999,Family,Caprella andreae,wood,BF-61,JTMD
999,Species,Jassa marmorata,wood,BF-61,JTMD
999,Unknown,Pteropoda,wood,BF-61,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-61,JTMD
999,Unknown,Chlorophyta,wood,BF-63,JTMD
999,Unknown,Hydrozoa,wood,BF-63,JTMD
999,Unknown,Lepas,wood,BF-63,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-63,JTMD
999,Unknown,Hydrozoa,wood,BF-64,JTMD
999,Unknown,Lepas,wood,BF-64,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-64,JTMD
999,Unknown,Lepas,wood,BF-65,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-65,JTMD
999,Unknown,Lepas,wood,BF-66,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-66,JTMD
999,Unknown,Obelia,unknown,BF-67,JTMD
999,Unknown,Lepas,unknown,BF-67,JTMD
999,Unknown,Monia,unknown,BF-67,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-67,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-68,JTMD
999,Unknown,Planes,unknown,BF-69,JTMD
999,Unknown,Lepas,unknown,BF-69,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-69,JTMD
999,Unknown,Colaconema,unknown,BF-69,JTMD
999,Unknown,Lepas,unknown,BF-70,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-70,JTMD
999,Species,Scruparia ambigua,unknown,BF-71,JTMD
999,Species,Balanus crenatus,unknown,BF-71,JTMD
999,Species,Balanus glandula,unknown,BF-71,JTMD
999,Unknown,Lepas,unknown,BF-71,JTMD
999,Species,Semibalanus cariosus,unknown,BF-71,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-71,JTMD
999,Species,Obelia dichotoma,unknown,BF-72,JTMD
999,Species,Ianiropsis serricaudis,unknown,BF-72,JTMD
999,Unknown,Lepas,unknown,BF-72,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-72,JTMD
999,Unknown,Hydrozoa,unknown,BF-73,JTMD
999,Unknown,Lepas,unknown,BF-73,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-73,JTMD
999,Unknown,Lepas,wood,BF-74,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-74,JTMD
999,Unknown,Plagusia,megastructure,BF-75,JTMD
999,Unknown,Planes,megastructure,BF-75,JTMD
999,Unknown,Lepas,megastructure,BF-75,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-75,JTMD
999,Unknown,Celleporina,aldfg,BF-76,JTMD
999,Unknown,Ulva,aldfg,BF-76,JTMD
999,Species,Megabalanus rosa,aldfg,BF-76,JTMD
999,Unknown,Hydrozoa,cloth,BF-77,JTMD
999,Unknown,Lepas,cloth,BF-77,JTMD
999,Species,Megabalanus rosa,cloth,BF-77,JTMD
999,Species,Semibalanus cariosus,cloth,BF-77,JTMD
999,Species,Mytilus galloprovincialis,cloth,BF-77,JTMD
999,Unknown,Lepas,megastructure,BF-78,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-78,JTMD
999,Species,Crassostrea gigas,aldfg,BF-79,JTMD
999,Species,Hydroides ezoensis,aldfg,BF-79,JTMD
999,Species,Biflustra arborescens,aldfg,BF-80,JTMD
999,Species,Scruparia ambigua,aldfg,BF-80,JTMD
999,Unknown,Hydrozoa,aldfg,BF-80,JTMD
999,Unknown,Lepas,aldfg,BF-80,JTMD
999,Family,Caprella andreae,aldfg,BF-80,JTMD
999,Unknown,Hydrozoa,unknown,BF-81,JTMD
999,Unknown,Lepas,unknown,BF-81,JTMD
999,Species,Semibalanus cariosus,unknown,BF-81,JTMD
999,Species,Monia macrochisma,unknown,BF-81,JTMD
999,Species,Mytilus galloprovincialis,unknown,BF-81,JTMD
999,Species,Aetea anguina,unknown,BF-82,JTMD
999,Species,Scruparia ambigua,unknown,BF-82,JTMD
999,Species,Obelia griffini,unknown,BF-82,JTMD
999,Species,Balanus trigonus,unknown,BF-82,JTMD
999,Species,Megabalanus rosa,unknown,BF-82,JTMD
999,Species,Bankia carinata,unknown,BF-82,JTMD
999,Unknown,Psiloteredo,unknown,BF-82,JTMD
999,Family,Teredora princesae,unknown,BF-82,JTMD
999,Species,Hydroides ezoensis,unknown,BF-82,JTMD
999,Unknown,Foraminifera,unknown,BF-82,JTMD
999,Species,Megabalanus rosa,unknown,BF-83,JTMD
999,Unknown,Lepas,aldfg,BF-84,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-84,JTMD
999,Unknown,Lepas,aldfg,BF-85,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-85,JTMD
999,Species,Hydroides ezoensis,aldfg,BF-85,JTMD
999,Unknown,Lepas,wood,BF-86,JTMD
999,Species,Bankia bipennata,wood,BF-86,JTMD
999,Species,Bankia carinata,wood,BF-86,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-86,JTMD
999,Unknown,Psiloteredo,wood,BF-86,JTMD
999,Species,Ulva compressa,megastructure,BF-87,JTMD
999,Unknown,Cladophora,megastructure,BF-87,JTMD
999,Species,Plumalecium plumularioides,megastructure,BF-87,JTMD
999,Unknown,Lepas,megastructure,BF-87,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-87,JTMD
999,Unknown,Hincksia,megastructure,BF-87,JTMD
999,Unknown,Planes,megastructure,BF-88,JTMD
999,Unknown,Hyotissa,megastructure,BF-88,JTMD
999,Species,Mytilus galloprovincialis,megastructure,BF-88,JTMD
999,Species,Polysiphonia senticulosa,megastructure,BF-88,JTMD
999,Species,Semibalanus cariosus,wood,BF-89,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-89,JTMD
999,Species,Celleporella hyalina,aldfg,BF-90,JTMD
999,Species,Orthopyxis caliculata,aldfg,BF-90,JTMD
999,Species,Lepas anatifera,aldfg,BF-90,JTMD
999,Species,Lepas testudinata,aldfg,BF-90,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-90,JTMD
999,Unknown,Syllis,aldfg,BF-90,JTMD
999,Unknown,Lepas,aldfg,BF-91,JTMD
999,Species,Megabalanus rosa,aldfg,BF-91,JTMD
999,Unknown,Lepas,aldfg,BF-92,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-92,JTMD
999,Species,Megabalanus rosa,aldfg,BF-93,JTMD
999,Species,Jellyella tuberculata,megastructure,BF-94,JTMD
999,Species,Crassostrea gigas,megastructure,BF-94,JTMD
999,Unknown,Hydrozoa,wood,BF-95,JTMD
999,Species,Mytilus galloprovincialis,wood,BF-95,JTMD
999,Species,Jellyella eburnea,aldfg,BF-96,JTMD
999,Unknown,Lepas,aldfg,BF-96,JTMD
999,Species,Megabalanus rosa,aldfg,BF-96,JTMD
999,Species,Semibalanus cariosus,aldfg,BF-96,JTMD
999,Species,Mytilus galloprovincialis,aldfg,BF-96,JTMD
999,Species,Obelia dichotoma,wood,BF-97,JTMD
999,Species,Obelia griffini,wood,BF-97,JTMD
999,Species,Harpacticus compsonyx,wood,BF-97,JTMD
999,Species,Harpacticus septentrionalis,wood,BF-97,JTMD
999,Species,Stenothoe crenulata,wood,BF-97,JTMD
999,Unknown,Psiloteredo,wood,BF-97,JTMD
999,Species,Megabalanus rosa,aldfg,BF-103,JTMD
999,Species,Megabalanus rosa,aldfg,BF-104,JTMD
999,Species,Hydroides ezoensis,aldfg,BF-104,JTMD
999,Unknown,Celleporina,aldfg,BF-105,JTMD
999,Family,Spirorbidae,aldfg,BF-105,JTMD
999,Species,Hydroides ezoensis,aldfg,BF-105,JTMD
999,Species,Hydroides ezoensis,aldfg,BF-106,JTMD
999,Unknown,Psiloteredo,wood,BF-107,JTMD
999,Unknown,Ulva,wood,BF-108,JTMD
999,Unknown,Psiloteredo,wood,BF-108,JTMD
999,Species,Ectocarpus commensalis,wood,BF-108,JTMD
999,Unknown,Hydrozoa,wood,BF-109,JTMD
999,Species,Semibalanus cariosus,wood,BF-109,JTMD
999,Unknown,Psiloteredo,wood,BF-110,JTMD
999,Unknown,Psiloteredo,wood,BF-111,JTMD
